0.848140585,0.3682216278,0.157462208,64,64,64,80,7514;XPO1;N
0.8671176573,0.120224358,0.3850927421,64,64,64,80,23557;SNAPIN;N
0.9690458228,0.2086475848,0.2418076568,64,64,64,80,"84062;DTNBP1;DOID:1574,DOID:1561,DOID:1742,DOID:3312,DOID:4,DOID:0050177,DOID:12139,DOID:1596,DOID:0060539,DOID:630,DOID:3753,DOID:9973,DOID:1470,DOID:2030,DOID:5419,DOID:0050737,DOID:302,DOID:3324,DOID:1203,DOID:0050739,DOID:4964,DOID:303,DOID:2468,DOID:1595,DOID:8646,DOID:0060545,DOID:150,DOID:2848,DOID:0050741"
0.6216753125,0.8885275746,0.4927660971,64,64,64,80,"1559;CYP2C9;DOID:1561,DOID:3620,DOID:574,DOID:0060036,DOID:4,DOID:2744,DOID:0050700,DOID:1596,DOID:397,DOID:557,DOID:12932,DOID:0050686,DOID:1063,DOID:74,DOID:11400,DOID:1470,DOID:1287,DOID:11465,DOID:2030,DOID:14566,DOID:11984,DOID:331,DOID:10952,DOID:7,DOID:3324,DOID:4964,DOID:114,DOID:863,DOID:3093,DOID:1595,DOID:11504,DOID:150,DOID:2848,DOID:18,DOID:162,DOID:1319"
0.7916692352,0.1466359104,0.8596835788,64,64,64,80,"5447;POR;DOID:11054,DOID:0050687,DOID:9574,DOID:3996,DOID:2277,DOID:4,DOID:2256,DOID:9286,DOID:1443,DOID:10426,DOID:0060038,DOID:14566,DOID:3069,DOID:331,DOID:9370,DOID:13620,DOID:0050739,DOID:1492,DOID:3765,DOID:9598,DOID:0060467,DOID:5614,DOID:3891,DOID:3068,DOID:3146,DOID:11175,DOID:14159,DOID:0110111,DOID:1682,DOID:13938,DOID:0060037,DOID:0050177,DOID:0110109,DOID:11971,DOID:12215,DOID:28,DOID:974,DOID:0110114,DOID:0050686,DOID:8927,DOID:630,DOID:229,DOID:17,DOID:0050815,DOID:0080005,DOID:114,DOID:0080010,DOID:2825,DOID:0080015,DOID:0110112,DOID:0110106,DOID:1681,DOID:14524,DOID:0050155,DOID:655,DOID:0110113,DOID:1573,DOID:936,DOID:1701,DOID:0050462,DOID:10908,DOID:0080001,DOID:0080006,DOID:65,DOID:9827,DOID:225,DOID:0110107,DOID:6682,DOID:780,DOID:1287,DOID:1579,DOID:7327,DOID:15,DOID:0110110,DOID:11476,DOID:863,DOID:11612,DOID:3763,DOID:1882,DOID:2163,DOID:0080011,DOID:0014667,DOID:0050811,DOID:11383,DOID:345,DOID:341,DOID:178,DOID:0050737,DOID:1923,DOID:7,DOID:930,DOID:0110108,DOID:3070,DOID:13994,DOID:150,DOID:1059,DOID:162,DOID:1934,DOID:2340,DOID:3071"
0.6436974511,0.2089460195,0.1142219306,64,64,64,80,11140;CDC37;N
0.8035582365,0.1397138476,0.8840178243,64,64,64,80,140545;RNF32;N
0.5542843043,0.7698565667,0.4810663093,64,64,64,80,9545;RAB3D;N
0.7961885757,0.1498358409,0.8731853734,64,64,64,80,22983;MAST1;N
0.6265342436,0.2625403083,0.3862007262,0,171,255,140,"6776;STAT5A;DOID:0050687,DOID:305,DOID:0050938,DOID:0060084,DOID:0060085,DOID:299,DOID:4,DOID:5093,DOID:4903,DOID:0050686,DOID:3393,DOID:0060072,DOID:178,DOID:1287,DOID:3457,DOID:0050621,DOID:14566,DOID:0050828,DOID:7,DOID:3007,DOID:4929,DOID:3683,DOID:3459,DOID:657,DOID:162,DOID:5675,DOID:1612"
0.789500121,0.280635538,0.4754017357,64,64,64,80,"10617;STAMBP;DOID:0060260,DOID:11870,DOID:0050701,DOID:5691,DOID:0110111,DOID:1682,DOID:574,DOID:4,DOID:870,DOID:0110109,DOID:1891,DOID:2490,DOID:345,DOID:1443,DOID:0060261,DOID:11832,DOID:225,DOID:0110107,DOID:308,DOID:1657,DOID:0110213,DOID:0050836,DOID:0110114,DOID:780,DOID:529,DOID:229,DOID:1826,DOID:680,DOID:1287,DOID:10003,DOID:480,DOID:331,DOID:7,DOID:15,DOID:13620,DOID:2952,DOID:0110110,DOID:0050841,DOID:1393,DOID:0050706,DOID:674,DOID:5656,DOID:1492,DOID:114,DOID:863,DOID:10652,DOID:543,DOID:891,DOID:0110108,DOID:0080015,DOID:0110112,DOID:5723,DOID:5614,DOID:3891,DOID:0110106,DOID:1681,DOID:3535,DOID:1882,DOID:0050155,DOID:0110113,DOID:10907,DOID:2742,DOID:14525,DOID:0050702,DOID:936,DOID:1289,DOID:0050567"
0.1254885974,0.4875442021,0.3735046474,0,171,255,140,"1565;CYP2D6;DOID:10132,DOID:1561,DOID:11870,DOID:0110039,DOID:0050701,DOID:0110047,DOID:2744,DOID:0110043,DOID:4,DOID:12139,DOID:1596,DOID:1443,DOID:0050705,DOID:225,DOID:5093,DOID:14330,DOID:557,DOID:0110048,DOID:0050686,DOID:1063,DOID:13868,DOID:11400,DOID:1826,DOID:680,DOID:1470,DOID:0110046,DOID:2030,DOID:14566,DOID:5419,DOID:302,DOID:331,DOID:480,DOID:10952,DOID:7,DOID:7725,DOID:3324,DOID:679,DOID:0110041,DOID:303,DOID:4964,DOID:0060043,DOID:10652,DOID:863,DOID:2468,DOID:0110035,DOID:0110037,DOID:543,DOID:0110038,DOID:0050890,DOID:1595,DOID:0110045,DOID:150,DOID:2848,DOID:14525,DOID:18,DOID:936,DOID:162,DOID:0110044,DOID:1289,DOID:1612"
0.6234011636,0.3209774902,0.3717112958,64,64,64,80,51295;ECSIT;N
0.7592940151,0.9971502763,0.4030512333,64,64,64,80,"1562;CYP2C18;DOID:3071,DOID:3069,DOID:3068,DOID:10283,DOID:0050687,DOID:0050686,DOID:10286,DOID:162,DOID:4,DOID:3856,DOID:3070,DOID:14566,DOID:193"
0.0761328454,0.3090108108,0.6013110717,64,64,64,80,"1557;CYP2C19;DOID:1561,DOID:1100,DOID:10286,DOID:4,DOID:12139,DOID:1596,DOID:557,DOID:0050686,DOID:229,DOID:1287,DOID:1470,DOID:1074,DOID:2030,DOID:14566,DOID:302,DOID:7,DOID:15,DOID:3324,DOID:784,DOID:303,DOID:4964,DOID:114,DOID:193,DOID:1595,DOID:10283,DOID:150,DOID:2848,DOID:18,DOID:162,DOID:5426,DOID:3856"
0.5722710877,0.4998348791,0.5005259769,64,64,64,80,"1576;CYP3A4;DOID:1561,DOID:934,DOID:10286,DOID:4,DOID:1596,DOID:5093,DOID:0050686,DOID:0060100,DOID:5419,DOID:14566,DOID:3376,DOID:201,DOID:3324,DOID:2468,DOID:193,DOID:1883,DOID:3347,DOID:10283,DOID:0050117,DOID:184,DOID:150,DOID:162,DOID:3856,DOID:1612"
0.7781008646,0.3566520798,0.6015204804,64,64,64,80,"976;ADGRE5;DOID:7,DOID:0050161,DOID:850,DOID:4,DOID:1579"
0.7579398373,0.2061851422,0.3019883037,64,64,64,80,"10452;TOMM40;DOID:1596,DOID:1561,DOID:11328,DOID:3324,DOID:5418,DOID:4964,DOID:150,DOID:2848,DOID:2468,DOID:4,DOID:1470,DOID:2030,DOID:1595"
0.6533789559,0.3539644644,0.3258623082,64,64,64,80,"10133;OPTN;DOID:1561,DOID:0060203,DOID:0080001,DOID:1070,DOID:4,DOID:12139,DOID:423,DOID:1596,DOID:65,DOID:14320,DOID:0080000,DOID:318,DOID:319,DOID:1470,DOID:17,DOID:2030,DOID:1686,DOID:331,DOID:5408,DOID:7,DOID:66,DOID:3324,DOID:0080005,DOID:4964,DOID:1492,DOID:863,DOID:332,DOID:9835,DOID:1067,DOID:1595,DOID:5614,DOID:767,DOID:0050155,DOID:205,DOID:150,DOID:2848,DOID:11830,DOID:1289,DOID:231"
0.631137188,0.3448091781,0.3515618255,64,64,64,80,"4218;RAB8A;DOID:65,DOID:7,DOID:7148,DOID:0080001,DOID:3342,DOID:4,DOID:17,DOID:848"
0.9198666044,0.3853425699,0.4694442568,64,64,64,80,"2314;FLII;DOID:750,DOID:1561,DOID:9970,DOID:11836,DOID:0014667,DOID:9834,DOID:2033,DOID:0080001,DOID:574,DOID:4,DOID:0060037,DOID:10754,DOID:0060673,DOID:2089,DOID:870,DOID:11971,DOID:0080006,DOID:5295,DOID:65,DOID:9779,DOID:92,DOID:9306,DOID:1279,DOID:0060388,DOID:14320,DOID:8927,DOID:0060287,DOID:1094,DOID:630,DOID:0060038,DOID:17,DOID:77,DOID:2303,DOID:2030,DOID:10124,DOID:6050,DOID:8534,DOID:0080014,DOID:5100,DOID:9370,DOID:7,DOID:0050815,DOID:540,DOID:13976,DOID:0060158,DOID:1492,DOID:5656,DOID:863,DOID:0060768,DOID:930,DOID:11963,DOID:9835,DOID:5614,DOID:374,DOID:2340,DOID:539,DOID:0050155,DOID:11175,DOID:150,DOID:2742,DOID:1059,DOID:11830,DOID:1934,DOID:9837,DOID:654"
0.8134764693,0.9194422176,0.4032382156,64,64,64,80,"2971;GTF3A;DOID:635,DOID:934,DOID:0050117,DOID:526,DOID:4"
0.8994584999,0.3673670262,0.3415563794,0,171,255,140,"9230;RAB11B;DOID:635,DOID:934,DOID:0050117,DOID:526,DOID:4"
0.788525806,0.2856356784,0.4744674869,0,171,255,140,51019;WASHC3;N
0.9010870679,0.4550112802,0.7870591256,64,64,64,80,79735;TBC1D17;N
0.5970436988,0.271497719,0.2298621013,64,64,64,80,"2353;FOS;DOID:5691,DOID:0060036,DOID:4,DOID:1858,DOID:3527,DOID:870,DOID:9974,DOID:397,DOID:3138,DOID:12932,DOID:0060072,DOID:0050782,DOID:0060038,DOID:809,DOID:14566,DOID:331,DOID:0050828,DOID:3324,DOID:3683,DOID:0050739,DOID:4964,DOID:0060158,DOID:1492,DOID:561,DOID:332,DOID:9352,DOID:0050013,DOID:3571,DOID:1595,DOID:5614,DOID:2018,DOID:11504,DOID:1289,DOID:0060037,DOID:0050177,DOID:10825,DOID:12139,DOID:28,DOID:11832,DOID:9975,DOID:26,DOID:0050686,DOID:8927,DOID:630,DOID:229,DOID:1470,DOID:2030,DOID:11984,DOID:2444,DOID:0050736,DOID:6713,DOID:11712,DOID:114,DOID:811,DOID:0050155,DOID:10123,DOID:2848,DOID:936,DOID:1612,DOID:231,DOID:13089,DOID:591,DOID:574,DOID:0050700,DOID:1596,DOID:225,DOID:5093,DOID:53,DOID:4194,DOID:3119,DOID:1824,DOID:1287,DOID:1826,DOID:11465,DOID:0050621,DOID:3525,DOID:15,DOID:5656,DOID:1837,DOID:863,DOID:10763,DOID:2449,DOID:289,DOID:3602,DOID:1561,DOID:0014667,DOID:0060085,DOID:16,DOID:345,DOID:686,DOID:178,DOID:9973,DOID:302,DOID:3454,DOID:684,DOID:7,DOID:3526,DOID:37,DOID:303,DOID:1393,DOID:288,DOID:12098,DOID:9351,DOID:0060193,DOID:150,DOID:1428,DOID:1059,DOID:162"
0.7208095837,0.1826807348,0.1284917067,64,64,64,80,"3064;HTT;DOID:1561,DOID:5691,DOID:4,DOID:0060037,DOID:12139,DOID:1596,DOID:1443,DOID:11832,DOID:1826,DOID:0060038,DOID:1470,DOID:2030,DOID:480,DOID:331,DOID:7,DOID:3324,DOID:1393,DOID:4964,DOID:0060810,DOID:1492,DOID:863,DOID:1595,DOID:5614,DOID:0060309,DOID:9854,DOID:12859,DOID:0050888,DOID:0050155,DOID:12858,DOID:150,DOID:2848,DOID:936,DOID:1059,DOID:1289"
0.6240921339,0.2908749663,0.3818873911,64,64,64,80,26994;RNF11;N
0.903327952,0.4630270868,0.7809368489,64,64,64,80,91833;WDR20;N
0.8651001822,0.1303231985,0.2216448588,64,64,64,80,"29110;TBK1;DOID:1561,DOID:9255,DOID:2033,DOID:93,DOID:4,DOID:0060037,DOID:12139,DOID:423,DOID:1596,DOID:1443,DOID:0060672,DOID:92,DOID:14320,DOID:0080000,DOID:318,DOID:319,DOID:0060038,DOID:1470,DOID:17,DOID:2030,DOID:331,DOID:7,DOID:66,DOID:3324,DOID:679,DOID:681,DOID:4189,DOID:4964,DOID:863,DOID:332,DOID:1595,DOID:767,DOID:0110069,DOID:150,DOID:2848,DOID:936,DOID:1289,DOID:231"
0.8502091315,0.3219250757,0.3837426146,64,64,64,80,23239;PHLPP1;N
0.9296302733,0.3501054471,0.3429835422,0,171,255,140,"27089;UQCRQ;DOID:0014667,DOID:4,DOID:0060037,DOID:2786,DOID:700,DOID:0050836,DOID:8927,DOID:529,DOID:0060038,DOID:480,DOID:331,DOID:7,DOID:679,DOID:0050841,DOID:863,DOID:543,DOID:0060309,DOID:0050888,DOID:0080113,DOID:655,DOID:150,DOID:936,DOID:1059,DOID:0060823"
0.8272894423,0.7599980842,0.5197728938,64,64,64,80,"8831;SYNGAP1;DOID:1561,DOID:2033,DOID:93,DOID:4,DOID:0060037,DOID:0060307,DOID:8927,DOID:1826,DOID:0060038,DOID:0060040,DOID:5419,DOID:0060041,DOID:331,DOID:7,DOID:0050889,DOID:863,DOID:2468,DOID:12849,DOID:150,DOID:936,DOID:1059"
0.8628864311,0.1340596925,0.2182012797,0,171,255,140,"5468;PPARG;DOID:170,DOID:0050687,DOID:3996,DOID:1936,DOID:0060036,DOID:0110043,DOID:4,DOID:1443,DOID:10534,DOID:397,DOID:3138,DOID:557,DOID:4903,DOID:12932,DOID:0060072,DOID:74,DOID:0050782,DOID:0060038,DOID:680,DOID:848,DOID:77,DOID:14566,DOID:381,DOID:3069,DOID:331,DOID:12986,DOID:9206,DOID:0050828,DOID:3324,DOID:0110041,DOID:0050739,DOID:0060357,DOID:0060158,DOID:0110035,DOID:9352,DOID:0050013,DOID:3342,DOID:1387,DOID:3571,DOID:0110038,DOID:1388,DOID:420,DOID:2018,DOID:3068,DOID:3146,DOID:2348,DOID:235,DOID:5162,DOID:5076,DOID:1289,DOID:11870,DOID:9970,DOID:1920,DOID:0050589,DOID:7004,DOID:299,DOID:0060037,DOID:5395,DOID:0050177,DOID:10825,DOID:5295,DOID:28,DOID:0060192,DOID:26,DOID:0050686,DOID:8927,DOID:630,DOID:17,DOID:11984,DOID:6050,DOID:2444,DOID:0050736,DOID:8577,DOID:11712,DOID:3459,DOID:114,DOID:811,DOID:3829,DOID:4451,DOID:374,DOID:1909,DOID:657,DOID:1927,DOID:3118,DOID:655,DOID:10123,DOID:8923,DOID:14525,DOID:18,DOID:936,DOID:0110044,DOID:10652,DOID:0060089,DOID:1612,DOID:0060180,DOID:14499,DOID:0080001,DOID:2349,DOID:10591,DOID:4159,DOID:9088,DOID:9256,DOID:0050700,DOID:0050765,DOID:3946,DOID:65,DOID:1781,DOID:225,DOID:5093,DOID:53,DOID:14497,DOID:1391,DOID:4194,DOID:3119,DOID:898,DOID:1287,DOID:0110858,DOID:3211,DOID:10952,DOID:1386,DOID:4450,DOID:0060122,DOID:1837,DOID:863,DOID:10763,DOID:2723,DOID:0110037,DOID:0050440,DOID:3963,DOID:5672,DOID:2449,DOID:3074,DOID:0110045,DOID:3345,DOID:4610,DOID:4195,DOID:5082,DOID:654,DOID:219,DOID:326,DOID:3969,DOID:1561,DOID:0110039,DOID:9455,DOID:0110047,DOID:0014667,DOID:8893,DOID:305,DOID:0060084,DOID:0060085,DOID:16,DOID:421,DOID:0050624,DOID:686,DOID:1793,DOID:0110048,DOID:3393,DOID:178,DOID:10155,DOID:409,DOID:4465,DOID:8778,DOID:5419,DOID:0110046,DOID:11714,DOID:2891,DOID:684,DOID:7,DOID:2921,DOID:4929,DOID:37,DOID:9452,DOID:2468,DOID:263,DOID:9500,DOID:0050766,DOID:3112,DOID:3070,DOID:4398,DOID:6000,DOID:9351,DOID:150,DOID:1428,DOID:1059,DOID:162,DOID:5675,DOID:3071"
0.6570235141,0.0448146708,0.5229563515,0,171,255,140,1059;CENPB;N
0.9427169985,0.2648393588,0.2816963813,64,64,64,80,10969;EBNA1BP2;N
0.8138761306,0.3184384212,0.6004056825,64,64,64,80,1982;EIF4G2;N
0.8145475723,0.7446666108,0.3524272886,64,64,64,80,55719;SLF2;N
